mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
78.74718799591065,5.462713813631414,0.07782573699951172,0.013850343548856767,50,10,4,,20,entropy,True,"{""n_estimators"": 50, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": null, ""max_depth"": 20, ""criterion"": ""entropy"", ""bootstrap"": true}",0.9993209235439802,0.9991211951745625,0.9993209235439802,0.9990812495006791,0.9993608692178637,0.9992410321962133,0.00011577356192529207,13,0.9997458703939008,0.9997457896409279,0.9995554426521022,0.9994917730766787,0.9998729028978139,0.9996823557322847,0.00013913653282761267,15,0.999174550765128,0.9988570702901771,0.9993650390500984,0.9990474980949962,0.9991109982219964,0.9991110312844793,0.0001655821991052677,11,0.9994601289339134,0.9993012323719985,0.9994602317828226,0.9992695862047064,0.9994918053614534,0.9993965969309789,9.206136941981586e-05,13
570.2686431884765,12.848313651906247,0.27126498222351075,0.017433219444619185,200,10,4,,10,gini,False,"{""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": null, ""max_depth"": 10, ""criterion"": ""gini"", ""bootstrap"": false}",0.9980826076535911,0.9974434768714548,0.9980426619797076,0.9982024446752417,0.997763042262523,0.9979068466885037,0.0002728029252850227,20,0.998223011994669,0.9982845161700236,0.9980332445121177,0.998666243251826,0.9980322457788499,0.9982478523414973,0.00023218739986745836,20,0.9987300781001969,0.9976506444853641,0.9988570702901771,0.9984759969519938,0.9984124968249937,0.9984252573305451,0.00042003345898233765,20,0.9984764806703486,0.9979674796747967,0.9984449874646949,0.9985711110405487,0.9982223350898356,0.9983364787880451,0.0002170788259092877,20
54.68260531425476,4.770171460203966,0.3251461982727051,0.04245898739613484,200,2,2,log2,,gini,False,"{""n_estimators"": 200, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""max_depth"": null, ""criterion"": ""gini"", ""bootstrap"": false}",0.9994807062395142,0.9989614124790285,0.9996005432611648,0.9995206519133978,0.9996005432611648,0.999432771430854,0.0002402060618099077,5,0.9998729351969504,0.9997457250015892,0.9996825195250492,0.9998729351969504,0.9999364675984752,0.9998221165038028,9.334262701128091e-05,11,0.9993015429551083,0.9986030859102165,0.9996825195250492,0.9993649987299975,0.9994284988569977,0.9992761291954737,0.00036052753872635554,6,0.9995871574200514,0.9991740787801779,0.9996825195250492,0.9996189024390244,0.999682418699187,0.999549015372698,0.000191068716664918,5
113.65312390327453,4.348698354049899,0.7303841590881348,0.17401145359986736,300,2,2,sqrt,,gini,False,"{""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""max_depth"": null, ""criterion"": ""gini"", ""bootstrap"": false}",0.9994407605656307,0.9990413038267956,0.9996404889350483,0.9994807062395142,0.9996404889350483,0.9994487497004073,0.00021937413466078458,4,0.9998094149037545,0.9997457573253671,0.9997459994919989,0.9998729271237055,0.9999364716345849,0.9998221140958821,7.408733935457795e-05,12,0.9993015429551083,0.9987300781001969,0.9996825195250492,0.9993014986029972,0.999491998983998,0.9993015276334699,0.0003187440123285833,4,0.9995554144172754,0.9992376596150181,0.9997142585008096,0.9995871311970019,0.9997141859061894,0.9995617299272588,0.0001744789206224383,3
70.23203263282775,2.988962303973126,0.3507963180541992,0.11933182710133249,200,5,2,sqrt,,entropy,False,"{""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""max_depth"": null, ""criterion"": ""entropy"", ""bootstrap"": false}",0.9994807062395142,0.9991211951745625,0.9996404889350483,0.9995605975872813,0.9996005432611648,0.9994807062395141,0.0001873618183200318,2,0.9998729351969504,0.9998093179940253,0.9997459994919989,0.9998729432691696,0.9999364675984752,0.9998475327101239,6.476072285476396e-05,7,0.9993015429551083,0.998793574195187,0.9996825195250492,0.9994284988569977,0.9994284988569977,0.999326926877868,0.0002940031606209862,3,0.9995871574200514,0.9993011879804332,0.9997142585008096,0.9996506716631205,0.999682418699187,0.9995871388527204,0.0001490248125493893,2
56.598359775543216,4.6774658938770735,0.33398995399475095,0.041986604186939086,200,10,4,sqrt,40,gini,True,"{""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""max_depth"": 40, ""criterion"": ""gini"", ""bootstrap"": true}",0.9994407605656307,0.9987217384357274,0.9994008148917473,0.9992410321962132,0.9993209235439802,0.9992250539266598,0.0002608424976801772,15,0.9998094149037545,0.9997456279809221,0.999936451448907,0.9998728786626835,0.9999364393313418,0.9998601624655217,7.415299603300113e-05,6,0.9993015429551083,0.9982221093402756,0.9991110546701378,0.9989204978409957,0.998983997967996,0.9989078405549027,0.00036673833007548536,15,0.9995554144172754,0.9989832877930991,0.9995235826584088,0.9993964613576443,0.9994599917410502,0.9993837475934955,0.00020754093829154446,15
52.921766090393064,3.6147077962163503,0.36847429275512694,0.06325732180403323,200,2,2,log2,10,gini,False,"{""n_estimators"": 200, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""max_depth"": 10, ""criterion"": ""gini"", ""bootstrap"": false}",0.9993608692178637,0.9989614124790285,0.9995605975872813,0.9992410321962132,0.9992410321962132,0.99927298873532,0.0001947121132372825,11,0.9998729109741373,0.9998092695021934,0.9999364675984752,0.9998728786626835,0.9999364312503973,0.9998855915975774,4.758259541987003e-05,2,0.9991110546701378,0.9985395898152264,0.9993650390500984,0.9989204978409957,0.9988569977139954,0.9989586358180909,0.00027414574790182077,14,0.9994918376421267,0.9991740263040854,0.9996506716631205,0.9993964613576443,0.9993964230121668,0.9994218839958287,0.00015489694439389543,12
52.69376893043518,2.0383412432492864,0.3061520576477051,0.017527496487884143,200,5,1,sqrt,30,gini,True,"{""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 30, ""criterion"": ""gini"", ""bootstrap"": true}",0.9995206519133978,0.999001358152912,0.9996005432611648,0.9995206519133978,0.9996005432611648,0.9994487497004074,0.0002265310678079002,3,0.9998729432691696,0.9997457411645054,0.9997459833619102,0.9998729351969504,0.9999364675984752,0.9998348141182021,7.624352194607967e-05,9,0.9993650390500984,0.9986665820052066,0.999619023430059,0.9993649987299975,0.9994284988569977,0.9992888284144718,0.0003247574949488699,5,0.9996189266433788,0.9992058702074267,0.9996824993649988,0.9996189024390244,0.999682418699187,0.9995617234708032,0.00018018176222282583,4
607.9645301818848,10.435256123925797,0.2879948616027832,0.01640417260156537,200,5,1,,30,gini,False,"{""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": null, ""max_depth"": 30, ""criterion"": ""gini"", ""bootstrap"": false}",0.9990413038267956,0.9989614124790285,0.9991611408484461,0.9991611408484461,0.9991611408484461,0.9990972277702325,8.225317680744241e-05,17,0.9994283173473925,0.9994282447112636,0.9992381919756221,0.9995553014420939,0.9994283899650682,0.999415689088288,0.00010146453883722049,19,0.9990475585751476,0.9989205663851674,0.9994285351450886,0.9991109982219964,0.9992379984759969,0.9991491313606794,0.00017319177462243613,9,0.9992379016893179,0.9991743410606542,0.9993333544966826,0.9993331004477755,0.9993331851522561,0.9992823765693373,6.542607906272426e-05,17
619.8512723922729,1.7178394429605706,0.2951761245727539,0.016154850643832583,300,10,1,,40,entropy,False,"{""n_estimators"": 300, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": null, ""max_depth"": 40, ""criterion"": ""entropy"", ""bootstrap"": false}",0.9994008148917473,0.9990812495006791,0.9995206519133978,0.9993608692178637,0.9995206519133978,0.9993768474874172,0.00016097660525372294,8,0.999682418699187,0.9994283536585366,0.9994287527768962,0.9996823783509085,0.9999364595247172,0.999631672602049,0.00019002965863398002,16,0.9993650390500984,0.9991110546701378,0.9998095117150295,0.9993014986029972,0.9993014986029972,0.9993777205282519,0.0002320925214347738,2,0.999523703680183,0.9992696789762805,0.9996190959878111,0.9994919021911718,0.999618878231595,0.9995046518134083,0.00012797101574118952,8
41.99212245941162,0.8925214708021368,0.26261348724365235,0.016083819212309607,200,10,2,sqrt,10,gini,True,"{""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""max_depth"": 10, ""criterion"": ""gini"", ""bootstrap"": true}",0.9994407605656307,0.998841575457378,0.9988815211312615,0.9990413038267956,0.998761684109611,0.9989933690181353,0.00024153098119085106,19,0.9999364554870687,0.9998092331171309,0.9991744459262082,0.9998728382502543,0.9992376596150181,0.9996061264791362,0.0003297334251971948,17,0.999174550765128,0.9983491015302559,0.9990475585751476,0.9986029972059944,0.9987934975869952,0.9987935411327044,0.0002978344342723884,19,0.9995553579368608,0.9990786338363781,0.9991109982219964,0.9992375142966069,0.9990155292324304,0.9991996067048546,0.00019202413316159872,19
23.527272319793703,0.7668612286313493,0.14724812507629395,0.00826153443873321,100,5,4,log2,,entropy,False,"{""n_estimators"": 100, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""max_depth"": null, ""criterion"": ""entropy"", ""bootstrap"": false}",0.9994807062395142,0.9988815211312615,0.9995206519133978,0.9992809778700966,0.9994807062395142,0.999328912678757,0.0002388737938439817,10,0.9998729351969504,0.9997456926695912,0.9998729432691696,0.9998728867420872,0.9999364554870687,0.9998601826729734,6.23094793744498e-05,5,0.9993015429551083,0.9984760937202362,0.9993650390500984,0.998983997967996,0.9992379984759969,0.9990729344338872,0.0003252573237364919,12,0.9995871574200514,0.9991104898659381,0.9996189266433788,0.9994282447112636,0.999587104970621,0.9994663847222507,0.0001900232984609931,10
